recency,history,history_segment,zip_code,channel,newbie,segment,T,visit,conversion,spend,true_tau_mens_visit,true_tau_womens_visit,true_tau_mens_spend,true_tau_womens_spend
11,368.8766958263139,4) $350 - $500,Rural,Phone,1,Mens E-Mail,1,0,0,7.5196482294878235,0.05,0.03,1.5,1.0
4,174.5678499224495,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,4.466501625270347,0.05,0.03,1.5,1.0
3,494.5186810656656,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,6.7251643129566405,0.05,0.03,1.5,1.0
1,160.77996890299082,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,4.057214688319695,0.05,0.03,1.5,1.0
12,336.0379657953898,3) $200 - $350,Suburban,Phone,1,Womens E-Mail,2,0,0,7.361828994563795,0.05,0.03,1.5,1.0
10,221.0225901455951,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.111982905674031,0.05,0.03,1.5,1.0
8,459.77231427020155,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,6.785184034181853,0.05,0.03,1.5,1.0
5,385.1765130180096,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,7.652474728327934,0.05,0.03,1.5,1.0
4,273.3191728377927,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,6.523902605355744,0.05,0.03,1.5,1.0
10,67.32660919985142,1) $0 - $100,Rural,Web,0,Mens E-Mail,1,0,0,6.253027037342534,0.05,0.03,1.5,1.0
12,356.6546827941275,4) $350 - $500,Rural,Web,1,Mens E-Mail,1,1,0,9.328989552669228,0.05,0.03,1.5,1.0
5,321.77570426444305,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,1,0,5.308706063404863,0.05,0.03,1.5,1.0
4,68.46284459124487,1) $0 - $100,Urban,Phone,0,Mens E-Mail,1,0,1,3.136727611524522,0.05,0.03,1.5,1.0
3,330.66103812261713,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,5.936300544859319,0.05,0.03,1.5,1.0
5,398.7960891876768,4) $350 - $500,Urban,Web,1,Mens E-Mail,1,0,0,9.20792288520034,0.05,0.03,1.5,1.0
4,309.69080480019943,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,5.430147528477856,0.05,0.03,1.5,1.0
1,225.38939756811445,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,3.5940652661744172,0.05,0.03,1.5,1.0
12,505.9304437898424,5) $500 - $750,Suburban,Phone,0,Womens E-Mail,2,0,0,9.599962685510624,0.05,0.03,1.5,1.0
3,573.8185185326685,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,4.5121726223440035,0.05,0.03,1.5,1.0
10,133.0217774068052,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,5.475420865661496,0.05,0.03,1.5,1.0
10,454.5166991371135,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,9.015153794445967,0.05,0.03,1.5,1.0
8,364.1956048274961,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,1,0,7.038488846090658,0.05,0.03,1.5,1.0
7,208.54298394399117,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,4.868801867059092,0.05,0.03,1.5,1.0
2,268.2156021497463,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,5.5074009236197785,0.05,0.03,1.5,1.0
1,274.98650151513027,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,1,4.353595156042639,0.05,0.03,1.5,1.0
3,457.5469796789089,4) $350 - $500,Rural,Phone,0,Womens E-Mail,2,0,0,6.283412481426707,0.05,0.03,1.5,1.0
5,233.42020962473126,3) $200 - $350,Rural,Web,1,Mens E-Mail,1,0,0,4.140864433814366,0.05,0.03,1.5,1.0
10,25.333898231088405,1) $0 - $100,Suburban,Phone,1,Mens E-Mail,1,0,0,6.983800812369743,0.05,0.03,1.5,1.0
11,267.99946687200065,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,6.850901330212352,0.05,0.03,1.5,1.0
12,440.4777223998046,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,1,0,9.905110439427915,0.05,0.03,1.5,1.0
1,478.0331711816391,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,7.909822662563725,0.05,0.03,1.5,1.0
3,238.21127611806622,3) $200 - $350,Rural,Phone,0,Mens E-Mail,1,0,0,5.97831208227564,0.05,0.03,1.5,1.0
3,371.4609531509367,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,1,0,7.8412120592006795,0.05,0.03,1.5,1.0
5,480.81602384346286,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,1,0,7.348167070974588,0.05,0.03,1.5,1.0
3,398.01061379017005,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,1,0,6.887929439798226,0.05,0.03,1.5,1.0
9,609.7871343023711,5) $500 - $750,Suburban,Phone,1,Mens E-Mail,1,0,0,11.189171044057256,0.05,0.03,1.5,1.0
1,508.9524693473577,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,7.4892646814473895,0.05,0.03,1.5,1.0
4,235.37797981482757,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,5.459059601490412,0.05,0.03,1.5,1.0
10,285.06894579589766,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,7.257815450946711,0.05,0.03,1.5,1.0
10,554.5922706447479,5) $500 - $750,Suburban,Phone,0,Womens E-Mail,2,0,0,10.11278435776481,0.05,0.03,1.5,1.0
4,124.26488262017368,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,4.264782194725055,0.05,0.03,1.5,1.0
1,289.808649151029,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.861197830803841,0.05,0.03,1.5,1.0
2,585.4167639763715,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,1,0,8.645461354134415,0.05,0.03,1.5,1.0
11,604.6367126203411,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,9.33417138251081,0.05,0.03,1.5,1.0
1,344.14975431028023,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,3.6464119825984174,0.05,0.03,1.5,1.0
6,50.01790618348379,1) $0 - $100,Suburban,Web,0,Mens E-Mail,1,1,0,2.7827791485162976,0.05,0.03,1.5,1.0
3,246.4088886680869,3) $200 - $350,Suburban,Web,1,Womens E-Mail,2,0,0,4.829591624902738,0.05,0.03,1.5,1.0
7,408.4482652912061,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,1,0,9.579041677859399,0.05,0.03,1.5,1.0
5,181.1351568836254,2) $100 - $200,Suburban,Phone,0,Mens E-Mail,1,0,0,4.88090507328907,0.05,0.03,1.5,1.0
9,651.7531898563404,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,11.059446066968679,0.05,0.03,1.5,1.0
7,264.70345608422446,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,1,0,6.638773498569946,0.05,0.03,1.5,1.0
4,499.4956156233751,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,7.1649335431131425,0.05,0.03,1.5,1.0
5,281.9209808225092,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,6.307149514869681,0.05,0.03,1.5,1.0
5,346.62939433923526,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,4.062150901127024,0.05,0.03,1.5,1.0
11,299.69879136718674,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,8.200048149216327,0.05,0.03,1.5,1.0
5,215.57771002510532,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,4.769247117188102,0.05,0.03,1.5,1.0
10,239.88516693484135,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,1,0,5.7694608678690775,0.05,0.03,1.5,1.0
9,405.1058156910319,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,9.091860753412053,0.05,0.03,1.5,1.0
10,268.2657800091799,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,7.465726388939624,0.05,0.03,1.5,1.0
3,233.9741032952821,3) $200 - $350,Suburban,Phone,1,Womens E-Mail,2,0,0,4.92989865060683,0.05,0.03,1.5,1.0
6,392.07214835071676,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,6.470341812954362,0.05,0.03,1.5,1.0
8,529.4258241136149,5) $500 - $750,Suburban,Phone,0,Mens E-Mail,1,0,0,8.419698159752258,0.05,0.03,1.5,1.0
11,557.1763435027137,5) $500 - $750,Urban,Phone,0,Mens E-Mail,1,1,0,12.191022116673764,0.05,0.03,1.5,1.0
9,150.75948139744125,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,6.295450617153372,0.05,0.03,1.5,1.0
7,183.47913908342494,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,0,0,4.309631330066512,0.05,0.03,1.5,1.0
12,494.5820405066139,4) $350 - $500,Suburban,Web,1,Womens E-Mail,2,0,0,7.329310619485925,0.05,0.03,1.5,1.0
3,225.87317516778597,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.998089074864319,0.05,0.03,1.5,1.0
1,264.4021249029383,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,2.6392349987598154,0.05,0.03,1.5,1.0
4,97.80794569908794,1) $0 - $100,Rural,Web,0,Womens E-Mail,2,0,0,3.980441086769277,0.05,0.03,1.5,1.0
6,407.6382574952071,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,6.657115503116884,0.05,0.03,1.5,1.0
3,295.51394797997386,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,5.9517505893699285,0.05,0.03,1.5,1.0
1,459.2738572477635,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,5.560046437140462,0.05,0.03,1.5,1.0
6,420.6307558279338,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,7.521412009914724,0.05,0.03,1.5,1.0
1,457.8854978780222,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,5.444608647536726,0.05,0.03,1.5,1.0
9,459.6893140334659,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,7.713610949421921,0.05,0.03,1.5,1.0
11,241.99536300363198,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,7.492719253647957,0.05,0.03,1.5,1.0
12,297.9787897749,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,10.128929679717242,0.05,0.03,1.5,1.0
1,330.67144732835334,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,5.676649388114703,0.05,0.03,1.5,1.0
6,316.15484746771733,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,4.3323686914746045,0.05,0.03,1.5,1.0
1,403.09051209442526,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,4.695447492928935,0.05,0.03,1.5,1.0
12,230.80179413191863,3) $200 - $350,Rural,Web,1,Womens E-Mail,2,0,0,8.012593631150484,0.05,0.03,1.5,1.0
7,347.27641895048697,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.818391762557874,0.05,0.03,1.5,1.0
3,213.46335723697294,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,4.512365802063542,0.05,0.03,1.5,1.0
6,338.0578545349499,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,5.799200634977484,0.05,0.03,1.5,1.0
7,355.0417543441466,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,5.54876620983985,0.05,0.03,1.5,1.0
1,123.2821459359705,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,0,0,3.3085858322235824,0.05,0.03,1.5,1.0
1,353.1142872160989,4) $350 - $500,Suburban,Phone,1,Womens E-Mail,2,0,0,5.113253750124043,0.05,0.03,1.5,1.0
5,504.7733202255252,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,9.449774367662286,0.05,0.03,1.5,1.0
6,459.96078548788125,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,6.521294172052051,0.05,0.03,1.5,1.0
9,123.10487837498057,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,6.562168945600991,0.05,0.03,1.5,1.0
1,110.39740790587012,2) $100 - $200,Suburban,Phone,0,Mens E-Mail,1,0,0,3.192610570192641,0.05,0.03,1.5,1.0
4,378.8277319527508,4) $350 - $500,Urban,Phone,1,Womens E-Mail,2,0,0,4.606138287090029,0.05,0.03,1.5,1.0
10,322.8131460643639,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,8.638303132166406,0.05,0.03,1.5,1.0
8,277.26106641031384,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,6.532941118284687,0.05,0.03,1.5,1.0
10,73.53187971150348,1) $0 - $100,Suburban,Web,0,Womens E-Mail,2,0,0,4.373479422516734,0.05,0.03,1.5,1.0
9,146.02995544626683,2) $100 - $200,Suburban,Phone,0,Mens E-Mail,1,1,0,6.687647978715209,0.05,0.03,1.5,1.0
3,493.61203101597636,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,6.279758482228245,0.05,0.03,1.5,1.0
11,363.16414320495073,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,7.078091902023174,0.05,0.03,1.5,1.0
2,598.1409030395791,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,7.498625583969539,0.05,0.03,1.5,1.0
4,430.14138858566565,4) $350 - $500,Rural,Phone,0,Mens E-Mail,1,1,0,6.469348458464123,0.05,0.03,1.5,1.0
2,349.4660874746129,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,4.69672960491728,0.05,0.03,1.5,1.0
1,64.78467814760177,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,1,0,5.022065003288832,0.05,0.03,1.5,1.0
12,350.3144082627386,4) $350 - $500,Urban,Web,1,Mens E-Mail,1,0,0,8.31406035642122,0.05,0.03,1.5,1.0
3,286.48962906557847,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.115281686838905,0.05,0.03,1.5,1.0
7,131.05993629681137,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,4.6177143336545186,0.05,0.03,1.5,1.0
1,494.5212545388721,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,7.255548032432986,0.05,0.03,1.5,1.0
2,309.2924004434873,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.940883198799396,0.05,0.03,1.5,1.0
1,362.3885464198512,4) $350 - $500,Suburban,Web,1,Mens E-Mail,1,0,0,4.108110135365592,0.05,0.03,1.5,1.0
8,175.8890161215001,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,4.629559331499498,0.05,0.03,1.5,1.0
5,354.29534280814465,4) $350 - $500,Urban,Phone,1,Mens E-Mail,1,0,0,8.250543390458871,0.05,0.03,1.5,1.0
8,275.7761672549696,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,7.662475539299503,0.05,0.03,1.5,1.0
3,642.4291257183701,5) $500 - $750,Suburban,Phone,0,Mens E-Mail,1,0,0,8.641764316923064,0.05,0.03,1.5,1.0
12,217.24886809008686,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,7.771189267915962,0.05,0.03,1.5,1.0
7,195.4847506941639,2) $100 - $200,Suburban,Phone,1,Mens E-Mail,1,0,0,2.8569285527343182,0.05,0.03,1.5,1.0
8,338.3588987217556,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,7.820029309449291,0.05,0.03,1.5,1.0
6,265.879843272434,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.480324750838976,0.05,0.03,1.5,1.0
7,335.78991720136077,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,1,0,6.109899137846329,0.05,0.03,1.5,1.0
12,546.3421615913508,5) $500 - $750,Urban,Web,1,Mens E-Mail,1,0,0,11.90147079632418,0.05,0.03,1.5,1.0
2,153.56134595755512,2) $100 - $200,Suburban,Phone,0,Womens E-Mail,2,0,0,2.467642553194095,0.05,0.03,1.5,1.0
8,316.9594290353543,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,5.836604632672054,0.05,0.03,1.5,1.0
5,206.20672101718742,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,3.8381228587413845,0.05,0.03,1.5,1.0
7,200.0480096804356,3) $200 - $350,Rural,Phone,0,Mens E-Mail,1,0,0,4.630484464112431,0.05,0.03,1.5,1.0
1,279.35546102847894,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,2.280426015780831,0.05,0.03,1.5,1.0
5,301.5727674148429,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,1,0,6.573824000952985,0.05,0.03,1.5,1.0
1,567.033561148358,5) $500 - $750,Rural,Web,0,Mens E-Mail,1,0,0,7.983062749793918,0.05,0.03,1.5,1.0
12,221.48624024850088,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,6.976792771698768,0.05,0.03,1.5,1.0
8,262.87302635296567,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,5.677870311910526,0.05,0.03,1.5,1.0
4,20.876039468954378,1) $0 - $100,Urban,Phone,0,Mens E-Mail,1,0,0,3.649244144741961,0.05,0.03,1.5,1.0
4,368.2919555420117,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,5.722215637959843,0.05,0.03,1.5,1.0
2,318.28303249118363,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.31301129727125,0.05,0.03,1.5,1.0
5,389.2382336777358,4) $350 - $500,Suburban,Phone,1,Womens E-Mail,2,0,0,6.231939844337491,0.05,0.03,1.5,1.0
1,336.19163121811,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.219030614621776,0.05,0.03,1.5,1.0
9,28.18398112525199,1) $0 - $100,Rural,Web,0,Womens E-Mail,2,0,0,3.8552862363063998,0.05,0.03,1.5,1.0
5,560.3139237063319,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,6.924594300571329,0.05,0.03,1.5,1.0
6,345.33924397346317,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,7.1061995874487,0.05,0.03,1.5,1.0
2,355.6329302188333,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,1,0,5.656740147763945,0.05,0.03,1.5,1.0
10,564.0175640080995,5) $500 - $750,Rural,Phone,0,Womens E-Mail,2,0,0,8.51732596135621,0.05,0.03,1.5,1.0
10,226.77049426301485,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,5.99130131625905,0.05,0.03,1.5,1.0
1,92.27631042771647,1) $0 - $100,Suburban,Web,0,Mens E-Mail,1,1,0,4.2620021110802355,0.05,0.03,1.5,1.0
4,136.78558670962263,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,4.507382220158428,0.05,0.03,1.5,1.0
7,295.0762749190446,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,5.556389421357043,0.05,0.03,1.5,1.0
6,282.9023356828229,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,1,0,6.208369984542267,0.05,0.03,1.5,1.0
10,543.9130712804289,5) $500 - $750,Suburban,Web,1,Womens E-Mail,2,0,0,8.911823651447632,0.05,0.03,1.5,1.0
1,358.48984258920507,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,6.803145917055511,0.05,0.03,1.5,1.0
1,81.8267964965854,1) $0 - $100,Suburban,Phone,0,Mens E-Mail,1,0,0,4.581699802687451,0.05,0.03,1.5,1.0
8,197.8308096415379,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,5.968604384845006,0.05,0.03,1.5,1.0
4,210.73678949036108,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,3.6752167204908233,0.05,0.03,1.5,1.0
5,260.12111386003727,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.374391372893402,0.05,0.03,1.5,1.0
7,194.90196404497905,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,4.304362609163196,0.05,0.03,1.5,1.0
8,117.34887438051571,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,5.408578050647641,0.05,0.03,1.5,1.0
10,322.3698417622176,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.842768917017322,0.05,0.03,1.5,1.0
7,231.2457109366917,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,3.933747650869038,0.05,0.03,1.5,1.0
2,110.80103148658,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,3.6535094658932645,0.05,0.03,1.5,1.0
4,540.6296607467373,5) $500 - $750,Rural,Web,1,Mens E-Mail,1,0,0,8.21321149355252,0.05,0.03,1.5,1.0
10,290.3958836743063,3) $200 - $350,Suburban,Phone,1,Womens E-Mail,2,0,0,8.329919366922901,0.05,0.03,1.5,1.0
12,598.5229052144134,5) $500 - $750,Suburban,Web,0,Mens E-Mail,1,0,0,11.329958415177483,0.05,0.03,1.5,1.0
1,468.98770221135374,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,6.313243569295672,0.05,0.03,1.5,1.0
10,230.82313451250013,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.236097611938435,0.05,0.03,1.5,1.0
9,576.908132278529,5) $500 - $750,Urban,Phone,0,Womens E-Mail,2,0,0,11.275143335640333,0.05,0.03,1.5,1.0
3,465.83335936831,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,7.0004684534787955,0.05,0.03,1.5,1.0
12,213.40902091846783,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,9.259063164803782,0.05,0.03,1.5,1.0
3,252.76725621302256,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,3.667659005085326,0.05,0.03,1.5,1.0
10,344.816969800257,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,8.400720970291758,0.05,0.03,1.5,1.0
9,267.7408342850662,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,7.794460438010523,0.05,0.03,1.5,1.0
10,454.6930980596602,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,7.363201625623839,0.05,0.03,1.5,1.0
3,358.8973145159689,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,3.805462821068385,0.05,0.03,1.5,1.0
8,457.3763567203443,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,6.567754534326082,0.05,0.03,1.5,1.0
2,395.08439809454006,4) $350 - $500,Urban,Web,1,Womens E-Mail,2,0,0,4.76667188557875,0.05,0.03,1.5,1.0
3,198.0935092567277,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,4.218718191924823,0.05,0.03,1.5,1.0
2,57.77983748321017,1) $0 - $100,Suburban,Phone,1,Womens E-Mail,2,0,0,3.826550066860192,0.05,0.03,1.5,1.0
1,190.55915236682043,2) $100 - $200,Rural,Phone,1,Womens E-Mail,2,0,0,3.7474202131952072,0.05,0.03,1.5,1.0
2,616.8779561345696,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,10.774272425226995,0.05,0.03,1.5,1.0
8,446.9719154148881,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,8.785196872531507,0.05,0.03,1.5,1.0
9,317.8814836086036,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,6.657097462411798,0.05,0.03,1.5,1.0
2,508.4841808359976,5) $500 - $750,Rural,Web,1,Womens E-Mail,2,0,0,7.666485126285408,0.05,0.03,1.5,1.0
7,304.9579815022839,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.601792248808936,0.05,0.03,1.5,1.0
5,317.03686148805,3) $200 - $350,Suburban,Web,1,Womens E-Mail,2,0,0,5.434961892429186,0.05,0.03,1.5,1.0
3,357.6294527771774,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,5.423681089376927,0.05,0.03,1.5,1.0
9,238.35832079898418,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.303039629895025,0.05,0.03,1.5,1.0
6,166.67290301534933,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,1,0,6.667604858861848,0.05,0.03,1.5,1.0
11,365.5756784276001,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,1,0,8.467795523045698,0.05,0.03,1.5,1.0
1,303.1667711938895,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,5.5745990242360515,0.05,0.03,1.5,1.0
5,264.375583986408,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.814135753033909,0.05,0.03,1.5,1.0
7,380.3777214872945,4) $350 - $500,Suburban,Web,1,Mens E-Mail,1,0,0,7.02603316865856,0.05,0.03,1.5,1.0
4,243.42001960326766,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,3.196494693655413,0.05,0.03,1.5,1.0
8,418.2643739588296,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,7.397423006704177,0.05,0.03,1.5,1.0
10,119.1280240573041,2) $100 - $200,Suburban,Phone,0,Mens E-Mail,1,0,0,5.082947205702903,0.05,0.03,1.5,1.0
5,108.66789251561056,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,4.0164277922912275,0.05,0.03,1.5,1.0
9,102.0363647683244,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,4.344230858097642,0.05,0.03,1.5,1.0
9,301.7250790095352,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,6.107145376952181,0.05,0.03,1.5,1.0
9,98.32836900271967,1) $0 - $100,Suburban,Web,0,Womens E-Mail,2,0,0,5.361006492908709,0.05,0.03,1.5,1.0
1,561.2260091079877,5) $500 - $750,Rural,Web,0,Mens E-Mail,1,0,0,7.243694500146691,0.05,0.03,1.5,1.0
2,555.6090456978169,5) $500 - $750,Urban,Phone,0,Mens E-Mail,1,0,0,8.14562455920308,0.05,0.03,1.5,1.0
3,359.4157981677362,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,6.44024731290125,0.05,0.03,1.5,1.0
4,439.0787939371482,4) $350 - $500,Urban,Web,1,Womens E-Mail,2,0,0,7.571527833704756,0.05,0.03,1.5,1.0
10,172.2531211588951,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,0,0,7.081285932844847,0.05,0.03,1.5,1.0
9,473.8279230761762,4) $350 - $500,Urban,Phone,1,Mens E-Mail,1,0,0,8.450182699948709,0.05,0.03,1.5,1.0
10,254.24066267878075,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.694151118818014,0.05,0.03,1.5,1.0
6,292.46560667084344,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,1,6.09920112437836,0.05,0.03,1.5,1.0
1,270.8354934268408,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,4.613549031051818,0.05,0.03,1.5,1.0
12,193.14911699670515,2) $100 - $200,Suburban,Phone,0,Womens E-Mail,2,0,0,6.052543321090259,0.05,0.03,1.5,1.0
9,387.4817651476738,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,10.308358214776886,0.05,0.03,1.5,1.0
6,218.86166194172608,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,1,5.750655833028425,0.05,0.03,1.5,1.0
4,260.5260565522756,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,1,0,5.405932522592178,0.05,0.03,1.5,1.0
4,40.38840972959213,1) $0 - $100,Rural,Web,0,Womens E-Mail,2,0,0,3.1475960161583107,0.05,0.03,1.5,1.0
